TriInsertion

Nombre de données, Intervalle des données, Taux de dispersion, nombre d'instructions,mémoire maximale(bytes), temps de traitement(us);
20000, 10000, 25,48265172, 20, 222266;
20000, 10000, 25,48265172, 20, 152909;
20000, 10000, 25,48265172, 20, 154398;
20000, 10000, 25,48430041, 20, 167594;
20000, 10000, 25,48430041, 20, 157947;
20000, 10000, 25,48430041, 20, 157917;
20000, 10000, 25,48430041, 20, 162786;
20000, 10000, 25,48430041, 20, 158137;
20000, 10000, 25,48430041, 20, 157768;
20000, 10000, 25,48478971, 20, 156409;
20000, 10000, 50,98229193, 20, 322309;
20000, 10000, 50,98229193, 20, 330826;
20000, 10000, 50,98229193, 20, 319969;
20000, 10000, 50,98560971, 20, 329733;
20000, 10000, 50,98560971, 20, 324048;
20000, 10000, 50,98560971, 20, 317797;
20000, 10000, 50,99522863, 20, 340387;
20000, 10000, 50,99522863, 20, 335205;
20000, 10000, 50,99522863, 20, 376985;
20000, 10000, 50,98924709, 20, 336093;
20000, 10000, 75,149101411, 20, 486541;
20000, 10000, 75,149534531, 20, 498224;
20000, 10000, 75,149534531, 20, 510602;
20000, 10000, 75,149580064, 20, 492877;
20000, 10000, 75,149580064, 20, 491735;
20000, 10000, 75,149528474, 20, 520758;
20000, 10000, 75,149528474, 20, 495366;
20000, 10000, 75,149220849, 20, 490108;
20000, 10000, 75,149220849, 20, 479434;
20000, 10000, 75,149231578, 20, 493571;
20000, 10000, 100,199989817, 20, 663438;
20000, 10000, 100,199989537, 20, 673049;
20000, 10000, 100,199989799, 20, 647983;
20000, 10000, 100,199989799, 20, 644745;
20000, 10000, 100,199989509, 20, 647689;
20000, 10000, 100,199989708, 20, 673805;
20000, 10000, 100,199989708, 20, 653558;
20000, 10000, 100,199989841, 20, 649155;
20000, 10000, 100,199989629, 20, 647394;
20000, 10000, 100,199989629, 20, 668627;
20000, 1000000, 0,20000, 20, 108;
20000, 1000000, 0,20000, 20, 81;
20000, 1000000, 0,20000, 20, 82;
20000, 1000000, 0,20000, 20, 81;
20000, 1000000, 0,20000, 20, 87;
20000, 1000000, 0,20000, 20, 119;
20000, 1000000, 0,20000, 20, 86;
20000, 1000000, 0,20000, 20, 81;
20000, 1000000, 0,20000, 20, 81;
20000, 1000000, 0,20000, 20, 81;
20000, 1000000, 25,48282358, 20, 154710;
20000, 1000000, 25,48282358, 20, 173017;
20000, 1000000, 25,48282358, 20, 155512;
20000, 1000000, 25,48282358, 20, 156827;
20000, 1000000, 25,48542840, 20, 167013;
20000, 1000000, 25,48542840, 20, 158764;
20000, 1000000, 25,48542840, 20, 157198;
20000, 1000000, 25,48542840, 20, 171665;
20000, 1000000, 25,48542840, 20, 155759;
20000, 1000000, 25,48542840, 20, 155580;
20000, 1000000, 50,98034829, 20, 324535;
20000, 1000000, 50,98034829, 20, 313921;
20000, 1000000, 50,98034829, 20, 317892;
20000, 1000000, 50,98849576, 20, 332725;
20000, 1000000, 50,98849576, 20, 330981;
20000, 1000000, 50,98849576, 20, 328699;
20000, 1000000, 50,98491854, 20, 330985;
20000, 1000000, 50,98491854, 20, 320054;
20000, 1000000, 50,98491854, 20, 335037;
20000, 1000000, 50,97775790, 20, 319523;
20000, 1000000, 75,148910632, 20, 484185;
20000, 1000000, 75,148910632, 20, 500175;
20000, 1000000, 75,148678755, 20, 496180;
20000, 1000000, 75,148678755, 20, 609795;
20000, 1000000, 75,148298408, 20, 488992;
20000, 1000000, 75,149781252, 20, 492214;
20000, 1000000, 75,149781252, 20, 489259;
20000, 1000000, 75,148935382, 20, 512070;
20000, 1000000, 75,148935382, 20, 507446;
20000, 1000000, 75,149413533, 20, 497359;
20000, 1000000, 100,200003900, 20, 657907;
20000, 1000000, 100,200003926, 20, 644714;
20000, 1000000, 100,200003926, 20, 708338;
20000, 1000000, 100,200003739, 20, 676176;
20000, 1000000, 100,200003978, 20, 674003;
20000, 1000000, 100,200003978, 20, 657332;
20000, 1000000, 100,200004002, 20, 662944;
20000, 1000000, 100,200003950, 20, 675967;
20000, 1000000, 100,200003950, 20, 647356;
20000, 1000000, 100,200003904, 20, 645735;
20000, 100000000, 0,20000, 20, 86;
20000, 100000000, 0,20000, 20, 87;
20000, 100000000, 0,20000, 20, 87;
20000, 100000000, 0,20000, 20, 81;
20000, 100000000, 0,20000, 20, 81;
20000, 100000000, 0,20000, 20, 81;
20000, 100000000, 0,20000, 20, 81;
20000, 100000000, 0,20000, 20, 81;
20000, 100000000, 0,20000, 20, 81;
20000, 100000000, 0,20000, 20, 81;
20000, 100000000, 25,48378343, 20, 153632;
20000, 100000000, 25,48378343, 20, 154777;
20000, 100000000, 25,48378343, 20, 172793;
20000, 100000000, 25,48378343, 20, 153573;
20000, 100000000, 25,48378343, 20, 154367;
20000, 100000000, 25,49194408, 20, 169355;
20000, 100000000, 25,49194408, 20, 156454;
20000, 100000000, 25,49194408, 20, 167392;
20000, 100000000, 25,49194408, 20, 163905;
20000, 100000000, 25,49194408, 20, 156215;
20000, 100000000, 50,99382697, 20, 324930;
20000, 100000000, 50,99026297, 20, 318936;
20000, 100000000, 50,99026297, 20, 337677;
20000, 100000000, 50,99026297, 20, 322891;
20000, 100000000, 50,97514334, 20, 318812;
20000, 100000000, 50,97514334, 20, 323359;
20000, 100000000, 50,97514334, 20, 312746;
20000, 100000000, 50,99491753, 20, 334975;
20000, 100000000, 50,99491753, 20, 329111;
