TriRapide

Nombre de données, Intervalle des données, Taux de dispersion, nombre d'instructions,mémoire maximale(bytes), temps de traitement(us);
20000, 100, 75,4519079, 4420, 22292;
20000, 100, 75,4519079, 4420, 23719;
20000, 100, 75,4519079, 4420, 23826;
20000, 100, 75,4519079, 4420, 23830;
20000, 100, 75,4514796, 4420, 24103;
20000, 100, 75,4440454, 4004, 23708;
20000, 100, 100,4972390, 4548, 28097;
20000, 100, 100,4972390, 4548, 26200;
20000, 100, 100,4972390, 4548, 24503;
20000, 100, 100,4972390, 4548, 25392;
20000, 100, 100,4972390, 4548, 25141;
20000, 100, 100,4972390, 4548, 24384;
20000, 100, 100,4972390, 4548, 25182;
20000, 100, 100,4972390, 4548, 24633;
20000, 100, 100,4972390, 4548, 25697;
20000, 100, 100,4972390, 4548, 24316;
20000, 10000, 0,756550, 724, 4177;
20000, 10000, 0,756550, 724, 4094;
20000, 10000, 0,756550, 724, 4320;
20000, 10000, 0,756550, 724, 4209;
20000, 10000, 0,756550, 724, 4189;
20000, 10000, 0,756550, 724, 4192;
20000, 10000, 0,756550, 724, 6464;
20000, 10000, 0,756550, 724, 3944;
20000, 10000, 0,756550, 724, 3958;
20000, 10000, 0,756550, 724, 3939;
20000, 10000, 25,587101, 548, 3996;
20000, 10000, 25,587101, 548, 3914;
20000, 10000, 25,587101, 548, 4141;
20000, 10000, 25,587101, 548, 3912;
20000, 10000, 25,587101, 548, 3929;
20000, 10000, 25,587101, 548, 3913;
20000, 10000, 25,587101, 548, 3925;
20000, 10000, 25,587101, 548, 5016;
20000, 10000, 25,587101, 548, 4275;
20000, 10000, 25,587101, 548, 3922;
20000, 10000, 50,579650, 564, 3890;
20000, 10000, 50,579650, 564, 4015;
20000, 10000, 50,579650, 564, 4287;
20000, 10000, 50,579650, 564, 4285;
20000, 10000, 50,579650, 564, 4909;
20000, 10000, 50,579650, 564, 4029;
20000, 10000, 50,579650, 564, 4091;
20000, 10000, 50,579650, 564, 3915;
20000, 10000, 50,579650, 564, 3838;
20000, 10000, 50,579650, 564, 3771;
20000, 10000, 75,593899, 548, 3853;
20000, 10000, 75,593899, 548, 3911;
20000, 10000, 75,593899, 548, 3826;
20000, 10000, 75,593899, 548, 4222;
20000, 10000, 75,593899, 548, 3870;
20000, 10000, 75,593899, 548, 3835;
20000, 10000, 75,593899, 548, 3866;
20000, 10000, 75,593899, 548, 4082;
20000, 10000, 75,593899, 548, 4537;
20000, 10000, 75,593899, 548, 3995;
20000, 10000, 100,565910, 516, 3483;
20000, 10000, 100,565910, 516, 4202;
20000, 10000, 100,565910, 516, 3694;
20000, 10000, 100,565910, 516, 3698;
20000, 10000, 100,565910, 516, 3746;
20000, 10000, 100,565910, 516, 3467;
20000, 10000, 100,565910, 516, 3581;
20000, 10000, 100,565910, 516, 3489;
20000, 10000, 100,565910, 516, 3778;
20000, 10000, 100,565910, 516, 3708;
20000, 1000000, 0,648689, 628, 3472;
20000, 1000000, 0,648689, 628, 3257;
20000, 1000000, 0,648689, 628, 3250;
20000, 1000000, 0,648689, 628, 3477;
20000, 1000000, 0,648689, 628, 3261;
20000, 1000000, 0,648689, 628, 3249;
20000, 1000000, 0,648689, 628, 3260;
20000, 1000000, 0,648689, 628, 3248;
20000, 1000000, 0,648689, 628, 3273;
20000, 1000000, 0,648689, 628, 3249;
20000, 1000000, 25,591938, 564, 3616;
20000, 1000000, 25,591938, 564, 3595;
20000, 1000000, 25,591938, 564, 3610;
20000, 1000000, 25,591938, 564, 3592;
20000, 1000000, 25,591938, 564, 3848;
20000, 1000000, 25,591938, 564, 3609;
20000, 1000000, 25,591938, 564, 3624;
20000, 1000000, 25,591938, 564, 3628;
20000, 1000000, 25,591938, 564, 3601;
20000, 1000000, 25,564631, 564, 3799;
20000, 1000000, 50,600788, 580, 4064;
20000, 1000000, 50,600788, 580, 4074;
20000, 1000000, 50,600788, 580, 4312;
20000, 1000000, 50,600788, 580, 4185;
20000, 1000000, 50,600788, 580, 4061;
20000, 1000000, 50,600788, 580, 4063;
20000, 1000000, 50,600788, 580, 5836;
20000, 1000000, 50,600788, 580, 4397;
20000, 1000000, 50,600788, 580, 4130;
20000, 1000000, 50,600788, 580, 4075;
20000, 1000000, 75,570199, 564, 3917;
20000, 1000000, 75,570199, 564, 3909;
20000, 1000000, 75,570199, 564, 3669;
20000, 1000000, 75,570199, 564, 4006;
20000, 1000000, 75,570199, 564, 3906;
20000, 1000000, 75,570199, 564, 3716;
20000, 1000000, 75,570199, 564, 3709;
20000, 1000000, 75,570199, 564, 3684;
20000, 1000000, 75,570199, 564, 3769;
20000, 1000000, 75,570199, 564, 3683;
20000, 1000000, 100,575125, 548, 3672;
20000, 1000000, 100,575125, 548, 3444;
20000, 1000000, 100,575125, 548, 3442;
20000, 1000000, 100,575125, 548, 3526;
20000, 1000000, 100,575125, 548, 3666;
20000, 1000000, 100,575125, 548, 3788;
20000, 1000000, 100,575125, 548, 3691;
20000, 1000000, 100,575125, 548, 3449;
20000, 1000000, 100,575125, 548, 3452;
20000, 1000000, 100,575125, 548, 3444;
20000, 100000000, 0,681772, 676, 3382;
20000, 100000000, 0,681772, 676, 3389;
20000, 100000000, 0,681772, 676, 3382;
20000, 100000000, 0,681772, 676, 3612;
20000, 100000000, 0,681772, 676, 3377;
20000, 100000000, 0,681772, 676, 3526;
20000, 100000000, 0,681772, 676, 3782;
20000, 100000000, 0,681772, 676, 3769;
20000, 100000000, 0,681772, 676, 3377;
20000, 100000000, 0,681772, 676, 3606;
20000, 100000000, 25,588624, 596, 3619;
20000, 100000000, 25,588624, 596, 3611;
20000, 100000000, 25,588624, 596, 3754;
20000, 100000000, 25,588624, 596, 3609;
20000, 100000000, 25,588624, 596, 3878;
20000, 100000000, 25,588624, 596, 3863;
20000, 100000000, 25,588624, 596, 3850;
20000, 100000000, 25,588624, 596, 3616;
20000, 100000000, 25,588624, 596, 3618;
20000, 100000000, 25,588624, 596, 3641;
20000, 100000000, 50,600788, 580, 3825;
20000, 100000000, 50,600788, 580, 3836;
20000, 100000000, 50,600788, 580, 4061;
20000, 100000000, 50,600788, 580, 4060;
20000, 100000000, 50,600788, 580, 4119;
20000, 100000000, 50,600788, 580, 3894;
20000, 100000000, 50,600788, 580, 4073;
20000, 100000000, 50,600788, 580, 4056;
20000, 100000000, 50,600788, 580, 4079;
20000, 100000000, 50,600788, 580, 4775;
20000, 100000000, 75,570199, 564, 3935;
20000, 100000000, 75,570199, 564, 3931;
20000, 100000000, 75,570199, 564, 4589;
20000, 100000000, 75,570199, 564, 3928;
20000, 100000000, 75,570199, 564, 4091;
20000, 100000000, 75,570199, 564, 3768;
20000, 100000000, 75,570199, 564, 3935;
20000, 100000000, 75,570199, 564, 3983;
20000, 100000000, 75,570199, 564, 3927;
20000, 100000000, 75,570199, 564, 5154;
20000, 100000000, 100,575125, 548, 3654;
20000, 100000000, 100,575125, 548, 3668;
20000, 100000000, 100,575125, 548, 3674;
20000, 100000000, 100,575125, 548, 3734;
20000, 100000000, 100,575125, 548, 3682;
20000, 100000000, 100,575125, 548, 3673;
20000, 100000000, 100,575125, 548, 3450;
20000, 100000000, 100,575125, 548, 3447;
20000, 100000000, 100,575125, 548, 3449;
20000, 100000000, 100,575125, 548, 3454;
30000, 100, 0,18222487, 9604, 88605;
30000, 100, 0,18222487, 9604, 88620;
30000, 100, 0,18071966, 9604, 89814;
30000, 100, 0,17518453, 9204, 90083;
30000, 100, 0,17518453, 9204, 86161;
30000, 100, 0,17518453, 9204, 86343;
30000, 100, 0,17518453, 9204, 83683;
30000, 100, 0,17518453, 9204, 84943;
30000, 100, 0,17518453, 9204, 88226;
30000, 100, 0,17518453, 9204, 93035;
30000, 100, 25,9973708, 6644, 48515;
30000, 100, 25,9973708, 6644, 50646;
30000, 100, 25,9973708, 6644, 50254;
30000, 100, 25,9973708, 6644, 50623;
30000, 100, 25,9954372, 6644, 48276;
30000, 100, 25,10099889, 6852, 48991;
30000, 100, 25,10099889, 6852, 49007;
30000, 100, 25,10099889, 6852, 50265;
30000, 100, 25,10099889, 6852, 55481;
30000, 100, 25,10099889, 6852, 49583;
30000, 100, 50,9706808, 5956, 47889;
30000, 100, 50,9706808, 5956, 48002;
30000, 100, 50,9706808, 5956, 49208;
30000, 100, 50,9706808, 5956, 47172;
30000, 100, 50,9706808, 5956, 48621;
30000, 100, 50,9706808, 5956, 48293;
30000, 100, 50,9706808, 5956, 49478;
30000, 100, 50,9706808, 5956, 51638;
30000, 100, 50,9706808, 5956, 48424;
30000, 100, 50,9706808, 5956, 49581;
30000, 100, 75,9881918, 6452, 48195;
30000, 100, 75,9881918, 6452, 47964;
30000, 100, 75,9880575, 6452, 50657;
30000, 100, 75,9935821, 6100, 49511;
30000, 100, 75,9935821, 6100, 47974;
30000, 100, 75,9935821, 6100, 49312;
30000, 100, 75,9935821, 6100, 52905;
30000, 100, 75,9935821, 6100, 49763;
30000, 100, 75,9935821, 6100, 49211;
30000, 100, 75,9935821, 6100, 49137;
30000, 100, 100,10369055, 7172, 52026;
30000, 100, 100,10369055, 7172, 51228;
30000, 100, 100,10369055, 7172, 50340;
30000, 100, 100,10369055, 7172, 50853;
30000, 100, 100,10369055, 7172, 50641;
30000, 100, 100,10369055, 7172, 53752;
30000, 100, 100,10369055, 7172, 54273;
30000, 100, 100,10369055, 7172, 50750;
30000, 100, 100,10369055, 7172, 50090;
30000, 100, 100,10418654, 7172, 49971;
30000, 10000, 0,1180167, 724, 6349;
30000, 10000, 0,1180167, 724, 6657;
30000, 10000, 0,1180167, 724, 6640;
30000, 10000, 0,1180167, 724, 6633;
30000, 10000, 0,1180167, 724, 6217;
30000, 10000, 0,1180167, 724, 8700;
30000, 10000, 0,1180167, 724, 6249;
30000, 10000, 0,1180167, 724, 6268;
30000, 10000, 0,1180167, 724, 6707;
30000, 10000, 0,1180167, 724, 6313;
30000, 10000, 25,956870, 644, 5972;
30000, 10000, 25,956870, 644, 5932;
30000, 10000, 25,956870, 644, 6112;
30000, 10000, 25,956870, 644, 5820;
30000, 10000, 25,956870, 644, 6186;
30000, 10000, 25,956870, 644, 6664;
30000, 10000, 25,956870, 644, 6180;
30000, 10000, 25,956870, 644, 6172;
30000, 10000, 25,956870, 644, 6469;
30000, 10000, 25,956870, 644, 7305;
30000, 10000, 50,935858, 676, 6349;
30000, 10000, 50,935858, 676, 6312;
30000, 10000, 50,935858, 676, 6268;
30000, 10000, 50,935858, 676, 6295;
30000, 10000, 50,935858, 676, 6093;
30000, 10000, 50,935858, 676, 6043;
30000, 10000, 50,935858, 676, 5943;
30000, 10000, 50,935858, 676, 6152;
30000, 10000, 50,935858, 676, 5916;
30000, 10000, 50,935858, 676, 5905;
30000, 10000, 75,951610, 564, 6448;
30000, 10000, 75,951610, 564, 6039;
30000, 10000, 75,951610, 564, 6450;
30000, 10000, 75,951610, 564, 6460;
30000, 10000, 75,951610, 564, 6476;
30000, 10000, 75,951610, 564, 6369;
30000, 10000, 75,951610, 564, 6134;
30000, 10000, 75,951610, 564, 6070;
30000, 10000, 75,951610, 564, 6074;
30000, 10000, 75,951610, 564, 6108;
30000, 10000, 100,943817, 580, 5781;
30000, 10000, 100,943817, 580, 5796;
30000, 10000, 100,943817, 580, 5698;
30000, 10000, 100,943817, 580, 5695;
30000, 10000, 100,943817, 580, 5770;
30000, 10000, 100,943817, 580, 5815;
30000, 10000, 100,943817, 580, 5796;
30000, 10000, 100,943817, 580, 5702;
30000, 10000, 100,943817, 580, 5695;
30000, 10000, 100,943817, 580, 6159;
30000, 1000000, 0,1119150, 708, 6179;
30000, 1000000, 0,1119150, 708, 6238;
30000, 1000000, 0,1119150, 708, 6457;
30000, 1000000, 0,1119150, 708, 6206;
30000, 1000000, 0,1119150, 708, 9419;
30000, 1000000, 0,1119150, 708, 7671;
30000, 1000000, 0,1119150, 708, 5866;
30000, 1000000, 0,1119150, 708, 5834;
30000, 1000000, 0,1119150, 708, 5918;
30000, 1000000, 0,1119150, 708, 5805;
30000, 1000000, 25,980842, 660, 6036;
30000, 1000000, 25,980842, 660, 5648;
30000, 1000000, 25,980842, 660, 5782;
30000, 1000000, 25,980842, 660, 5813;
30000, 1000000, 25,980842, 660, 5651;
30000, 1000000, 25,980842, 660, 5650;
30000, 1000000, 25,980842, 660, 5645;
30000, 1000000, 25,980842, 660, 6030;
30000, 1000000, 25,967088, 628, 5820;
30000, 1000000, 25,1001731, 628, 5941;
30000, 1000000, 50,898588, 628, 7389;
30000, 1000000, 50,898588, 628, 6014;
30000, 1000000, 50,898588, 628, 6196;
30000, 1000000, 50,898588, 628, 6183;
30000, 1000000, 50,898588, 628, 6174;
30000, 1000000, 50,898588, 628, 5788;
30000, 1000000, 50,898588, 628, 5773;
30000, 1000000, 50,898588, 628, 5789;
30000, 1000000, 50,898588, 628, 5796;
30000, 1000000, 50,898588, 628, 6238;
30000, 1000000, 75,917969, 564, 6138;
30000, 1000000, 75,917969, 564, 6032;
30000, 1000000, 75,917969, 564, 6075;
30000, 1000000, 75,917969, 564, 5815;
30000, 1000000, 75,917969, 564, 5813;
30000, 1000000, 75,917969, 564, 5844;
30000, 1000000, 75,917969, 564, 6212;
30000, 1000000, 75,917969, 564, 6223;
30000, 1000000, 75,917969, 564, 6205;
30000, 1000000, 75,917969, 564, 8173;
30000, 1000000, 100,896514, 532, 5337;
30000, 1000000, 100,896514, 532, 5939;
30000, 1000000, 100,896514, 532, 8141;
30000, 1000000, 100,896514, 532, 5687;
30000, 1000000, 100,896514, 532, 5731;
30000, 1000000, 100,896514, 532, 5739;
30000, 1000000, 100,896514, 532, 5584;
30000, 1000000, 100,896514, 532, 5331;
30000, 1000000, 100,896514, 532, 5344;
30000, 1000000, 100,896514, 532, 5350;
30000, 100000000, 0,1126101, 724, 6116;
30000, 100000000, 0,1126101, 724, 5785;
30000, 100000000, 0,1126101, 724, 5755;
30000, 100000000, 0,1126101, 724, 5729;
30000, 100000000, 0,1126101, 724, 5831;
30000, 100000000, 0,1126101, 724, 5805;
30000, 100000000, 0,1126101, 724, 5933;
30000, 100000000, 0,1126101, 724, 5770;
30000, 100000000, 0,1126101, 724, 5748;
30000, 100000000, 0,1126101, 724, 5723;
30000, 100000000, 25,1001731, 628, 5743;
30000, 100000000, 25,1001731, 628, 5722;
30000, 100000000, 25,1001731, 628, 6135;
30000, 100000000, 25,1001731, 628, 5806;
30000, 100000000, 25,1001731, 628, 5778;
30000, 100000000, 25,1001731, 628, 6099;
30000, 100000000, 25,1001731, 628, 6103;
30000, 100000000, 25,1001731, 628, 6106;
30000, 100000000, 25,1001731, 628, 5750;
30000, 100000000, 25,1001731, 628, 6112;
30000, 100000000, 50,898588, 628, 6316;
30000, 100000000, 50,898588, 628, 5794;
30000, 100000000, 50,898588, 628, 5864;
30000, 100000000, 50,898588, 628, 5823;
30000, 100000000, 50,898588, 628, 5972;
30000, 100000000, 50,898588, 628, 5789;
30000, 100000000, 50,898588, 628, 6162;
30000, 100000000, 50,898588, 628, 6819;
30000, 100000000, 50,898588, 628, 5775;
30000, 100000000, 50,898588, 628, 5774;
30000, 100000000, 75,917969, 564, 6209;
30000, 100000000, 75,917969, 564, 7185;
30000, 100000000, 75,917969, 564, 6203;
30000, 100000000, 75,917969, 564, 6209;
30000, 100000000, 75,917969, 564, 5861;
30000, 100000000, 75,917969, 564, 5878;
30000, 100000000, 75,917969, 564, 7842;
30000, 100000000, 75,917969, 564, 5913;
30000, 100000000, 75,942258, 564, 6010;
30000, 100000000, 75,949176, 644, 6164;
30000, 100000000, 100,901068, 516, 5724;
30000, 100000000, 100,901068, 516, 5463;
30000, 100000000, 100,901068, 516, 5410;
30000, 100000000, 100,901068, 516, 5763;
30000, 100000000, 100,901068, 516, 5759;
30000, 100000000, 100,901068, 516, 5424;
30000, 100000000, 100,901068, 516, 5442;
30000, 100000000, 100,901068, 516, 5691;
30000, 100000000, 100,901068, 516, 5751;
30000, 100000000, 100,901068, 516, 5393;
40000, 100, 0,26637093, 11988, 129589;
40000, 100, 0,26637093, 11988, 139090;
40000, 100, 0,26637093, 11988, 128442;
40000, 100, 0,26637093, 11988, 129222;
40000, 100, 0,26637093, 11988, 127295;
40000, 100, 0,26833993, 11988, 136134;
40000, 100, 0,25681090, 12404, 121532;
40000, 100, 0,25681090, 12404, 125071;
40000, 100, 0,25681090, 12404, 123193;
40000, 100, 0,25681090, 12404, 132280;
40000, 100, 25,17136637, 8020, 81833;
40000, 100, 25,17136637, 8020, 81970;
40000, 100, 25,17136637, 8020, 83433;
40000, 100, 25,17136637, 8020, 86132;
40000, 100, 25,17086859, 8020, 88900;
40000, 100, 25,16855812, 7860, 82599;
40000, 100, 25,16855812, 7860, 83629;
40000, 100, 25,16855812, 7860, 82161;
40000, 100, 25,16855812, 7860, 82081;
40000, 100, 25,16855812, 7860, 85793;
40000, 100, 50,17205951, 7812, 88984;
40000, 100, 50,17205951, 7812, 82575;
40000, 100, 50,17205951, 7812, 84313;
40000, 100, 50,17205951, 7812, 85823;
40000, 100, 50,17205951, 7812, 84330;
40000, 100, 50,17308360, 7764, 90700;
40000, 100, 50,19568597, 11316, 98916;
40000, 100, 50,19568597, 11316, 93798;
40000, 100, 50,19568597, 11316, 96341;
40000, 100, 50,19568597, 11316, 96466;
40000, 100, 75,18549007, 9300, 97419;
40000, 100, 75,18549007, 9300, 89821;
