TriBase

Nombre de données, Intervalle des données, Taux de dispersion, nombre d'instructions,mémoire maximale(bytes), temps de traitement(us);
30000, 100, 50,450088, 120120, 2414;
30000, 100, 50,450088, 120120, 3229;
30000, 100, 50,450088, 120120, 2264;
30000, 100, 50,450088, 120120, 2268;
30000, 100, 50,450088, 120120, 2350;
30000, 100, 50,450088, 120120, 2263;
30000, 100, 50,450088, 120120, 2503;
30000, 100, 50,450088, 120120, 2265;
30000, 100, 75,450088, 120120, 2264;
30000, 100, 75,450088, 120120, 2388;
30000, 100, 75,450088, 120120, 2264;
30000, 100, 75,450088, 120120, 2428;
30000, 100, 75,450088, 120120, 2266;
30000, 100, 75,450088, 120120, 2265;
30000, 100, 75,450088, 120120, 2332;
30000, 100, 75,450088, 120120, 2310;
30000, 100, 75,450088, 120120, 2406;
30000, 100, 75,450088, 120120, 2316;
30000, 100, 100,450088, 120120, 2327;
30000, 100, 100,450088, 120120, 2327;
30000, 100, 100,450088, 120120, 2307;
30000, 100, 100,450088, 120120, 2292;
30000, 100, 100,450088, 120120, 2264;
30000, 100, 100,450088, 120120, 2418;
30000, 100, 100,450088, 120120, 2486;
30000, 100, 100,450088, 120120, 2415;
30000, 100, 100,450088, 120120, 2426;
30000, 100, 100,450088, 120120, 2482;
30000, 10000, 0,750146, 120120, 4056;
30000, 10000, 0,750146, 120120, 3791;
30000, 10000, 0,750146, 120120, 3816;
30000, 10000, 0,750146, 120120, 3792;
30000, 10000, 0,750146, 120120, 3898;
30000, 10000, 0,750146, 120120, 4047;
30000, 10000, 0,750146, 120120, 4048;
30000, 10000, 0,750146, 120120, 4054;
30000, 10000, 0,750146, 120120, 4052;
30000, 10000, 0,750146, 120120, 4046;
30000, 10000, 25,750146, 120120, 3873;
30000, 10000, 25,750146, 120120, 4061;
30000, 10000, 25,750146, 120120, 7454;
30000, 10000, 25,750146, 120120, 4054;
30000, 10000, 25,750146, 120120, 4041;
30000, 10000, 25,750146, 120120, 4048;
30000, 10000, 25,750146, 120120, 4206;
30000, 10000, 25,750146, 120120, 4883;
30000, 10000, 25,750146, 120120, 4305;
30000, 10000, 25,750146, 120120, 4047;
30000, 10000, 50,750146, 120120, 4045;
30000, 10000, 50,750146, 120120, 4043;
30000, 10000, 50,750146, 120120, 5455;
30000, 10000, 50,750146, 120120, 4047;
30000, 10000, 50,750146, 120120, 4123;
30000, 10000, 50,750146, 120120, 3790;
30000, 10000, 50,750146, 120120, 4047;
30000, 10000, 50,750146, 120120, 3791;
30000, 10000, 50,750146, 120120, 3973;
30000, 10000, 50,750146, 120120, 3790;
30000, 10000, 75,750146, 120120, 4358;
30000, 10000, 75,750146, 120120, 4735;
30000, 10000, 75,750146, 120120, 3794;
30000, 10000, 75,750146, 120120, 4022;
30000, 10000, 75,750146, 120120, 3939;
30000, 10000, 75,750146, 120120, 3841;
30000, 10000, 75,750146, 120120, 3911;
30000, 10000, 75,750146, 120120, 3913;
30000, 10000, 75,750146, 120120, 4053;
30000, 10000, 75,750146, 120120, 4009;
30000, 10000, 100,750146, 120120, 3899;
30000, 10000, 100,750146, 120120, 3840;
30000, 10000, 100,750146, 120120, 3795;
30000, 10000, 100,750146, 120120, 3792;
30000, 10000, 100,750146, 120120, 3843;
30000, 10000, 100,750146, 120120, 3792;
30000, 10000, 100,750146, 120120, 3795;
30000, 10000, 100,750146, 120120, 4057;
30000, 10000, 100,750146, 120120, 3991;
30000, 10000, 100,750146, 120120, 3795;
30000, 1000000, 0,1050204, 120120, 5668;
30000, 1000000, 0,1050204, 120120, 5303;
30000, 1000000, 0,1050204, 120120, 5300;
30000, 1000000, 0,1050204, 120120, 5330;
30000, 1000000, 0,1050204, 120120, 8226;
30000, 1000000, 0,1050204, 120120, 9134;
30000, 1000000, 0,1050204, 120120, 5363;
30000, 1000000, 0,1050204, 120120, 5413;
30000, 1000000, 0,1050204, 120120, 5774;
30000, 1000000, 0,1050204, 120120, 8678;
30000, 1000000, 25,1050204, 120120, 5709;
30000, 1000000, 25,1050204, 120120, 5655;
30000, 1000000, 25,1050204, 120120, 5692;
30000, 1000000, 25,1050204, 120120, 5336;
30000, 1000000, 25,1050204, 120120, 5303;
30000, 1000000, 25,1050204, 120120, 5429;
30000, 1000000, 25,1050204, 120120, 5348;
30000, 1000000, 25,1050204, 120120, 5329;
30000, 1000000, 25,1050204, 120120, 5306;
30000, 1000000, 25,1050204, 120120, 6329;
30000, 1000000, 50,1050204, 120120, 5318;
30000, 1000000, 50,1050204, 120120, 5301;
30000, 1000000, 50,1050204, 120120, 5411;
30000, 1000000, 50,1050204, 120120, 5340;
30000, 1000000, 50,1050204, 120120, 5300;
30000, 1000000, 50,1050204, 120120, 5300;
30000, 1000000, 50,1050204, 120120, 5332;
30000, 1000000, 50,1050204, 120120, 5508;
30000, 1000000, 50,1050204, 120120, 5553;
30000, 1000000, 50,1050204, 120120, 5399;
30000, 1000000, 75,1050204, 120120, 5414;
30000, 1000000, 75,1050204, 120120, 5407;
30000, 1000000, 75,1050204, 120120, 5460;
30000, 1000000, 75,1050204, 120120, 5487;
30000, 1000000, 75,1050204, 120120, 5339;
30000, 1000000, 75,1050204, 120120, 5352;
30000, 1000000, 75,1050204, 120120, 5303;
30000, 1000000, 75,1050204, 120120, 5301;
30000, 1000000, 75,1050204, 120120, 5411;
30000, 1000000, 75,1050204, 120120, 5367;
30000, 1000000, 100,1050204, 120120, 5369;
30000, 1000000, 100,1050204, 120120, 5305;
30000, 1000000, 100,1050204, 120120, 5406;
30000, 1000000, 100,1050204, 120120, 5695;
30000, 1000000, 100,1050204, 120120, 5684;
30000, 1000000, 100,1050204, 120120, 5302;
30000, 1000000, 100,1050204, 120120, 7497;
