TriTas

Nombre de données, Intervalle des données, Taux de dispersion, nombre d'instructions,mémoire maximale(bytes), temps de traitement(us);
1000, 1000, 50,4424185, 28, 15660;
1000, 1000, 50,4424185, 28, 14859;
1000, 1000, 50,4424185, 28, 15710;
1000, 1000, 50,4424185, 28, 15696;
1000, 1000, 50,4424185, 28, 14860;
1000, 1000, 50,4424185, 28, 15832;
1000, 1000, 50,4424185, 28, 15778;
1000, 1000, 50,4424185, 28, 15744;
1000, 1000, 75,4423585, 28, 15717;
1000, 1000, 75,4423585, 28, 17776;
1000, 1000, 75,4423585, 28, 18647;
1000, 1000, 75,4423585, 28, 15007;
1000, 1000, 75,4423585, 28, 15484;
1000, 1000, 75,4423585, 28, 15630;
1000, 1000, 75,4423585, 28, 14931;
1000, 1000, 75,4423585, 28, 16117;
1000, 1000, 75,4423585, 28, 15703;
1000, 1000, 75,4423585, 28, 15030;
1000, 1000, 100,4423067, 28, 14951;
1000, 1000, 100,4423067, 28, 14754;
1000, 1000, 100,4423067, 28, 14750;
1000, 1000, 100,4423067, 28, 14714;
1000, 1000, 100,4423067, 28, 15686;
1000, 1000, 100,4423067, 28, 15770;
1000, 1000, 100,4423067, 28, 15527;
1000, 1000, 100,4423067, 28, 15224;
1000, 1000, 100,4423067, 28, 14760;
1000, 1000, 100,4423067, 28, 14902;
1000, 10000, 0,4428187, 28, 15161;
1000, 10000, 0,4428187, 28, 15205;
1000, 10000, 0,4428187, 28, 15750;
1000, 10000, 0,4428187, 28, 15754;
1000, 10000, 0,4428187, 28, 15675;
1000, 10000, 0,4428187, 28, 14731;
1000, 10000, 0,4428187, 28, 15614;
1000, 10000, 0,4428187, 28, 15137;
1000, 10000, 0,4428187, 28, 16176;
1000, 10000, 0,4428187, 28, 15768;
1000, 10000, 25,4425103, 28, 15925;
1000, 10000, 25,4425103, 28, 15849;
1000, 10000, 25,4425103, 28, 22727;
1000, 10000, 25,4425103, 28, 20958;
1000, 10000, 25,4425103, 28, 16069;
1000, 10000, 25,4425103, 28, 16896;
1000, 10000, 25,4425103, 28, 15475;
1000, 10000, 25,4425103, 28, 15914;
1000, 10000, 25,4425103, 28, 15047;
1000, 10000, 25,4425103, 28, 16558;
1000, 10000, 50,4424211, 28, 15767;
1000, 10000, 50,4424211, 28, 15041;
1000, 10000, 50,4424211, 28, 15007;
1000, 10000, 50,4424211, 28, 14912;
1000, 10000, 50,4424211, 28, 16470;
1000, 10000, 50,4424211, 28, 14926;
1000, 10000, 50,4424211, 28, 15332;
1000, 10000, 50,4424142, 28, 16667;
1000, 10000, 50,4424142, 28, 16441;
1000, 10000, 50,4424142, 28, 15655;
1000, 10000, 75,4423602, 28, 14838;
1000, 10000, 75,4423602, 28, 14946;
1000, 10000, 75,4423602, 28, 15005;
1000, 10000, 75,4423602, 28, 15070;
1000, 10000, 75,4423602, 28, 15707;
